date,close,broken_net_rate,bn_z10y,erp,breadth,new_low,vol_ratio,ret5,vol_temp,rsi14,bias60,drawdown,margin_chg5,limit_up_rate,limit_down_rate,max_consec_limit,n_sample,asi_v2,coverage,zone_v2,asi_v2_noerp,asi_v2_nolvspec,asi_v1
2025-01-14,3240.94,9.6,0.94,6.559,50.55,0.0,0.765,0.35,43.29,42.9,-2.89,-7.13,-0.166,4.488,0.115,4,869,42.1,1.0,Neutral,40.0,40.2,39.0
2025-01-15,3227.12,10.16,1.09,6.57,48.83,0.0,0.664,-0.09,40.79,41.35,-3.28,-7.53,0.173,1.494,0.0,5,869,40.8,1.0,Neutral,38.2,38.5,35.6
2025-01-16,3236.03,9.58,0.94,6.564,51.25,0.0,0.71,0.77,44.32,42.79,-2.98,-7.27,0.261,1.724,0.115,6,870,42.5,1.0,Neutral,40.4,40.4,38.3
2025-01-17,3241.82,9.34,0.87,6.544,59.05,0.0,0.636,2.31,48.72,43.75,-2.79,-7.11,0.381,1.378,0.689,4,871,44.3,1.0,Neutral,42.3,42.8,40.6
2025-01-20,3244.38,9.35,0.88,6.529,61.08,0.12,0.671,2.65,50.52,44.2,-2.68,-7.03,0.478,0.575,0.69,3,870,44.7,1.0,Neutral,42.6,43.4,41.9
2025-01-21,3242.62,10.05,1.05,6.554,48.39,0.12,0.643,0.05,41.14,43.94,-2.7,-7.08,-0.085,0.805,0.92,2,870,40.5,1.0,Neutral,37.9,39.0,36.2
2025-01-22,3213.62,10.37,1.14,6.543,46.9,0.23,0.615,-0.42,39.37,39.8,-3.53,-7.91,-0.282,0.688,1.032,1,871,38.9,1.0,Neutral,36.0,37.5,33.4
2025-01-23,3230.16,9.91,1.02,6.539,43.0,0.12,0.781,-0.18,41.31,43.1,-3.02,-7.44,-0.632,0.688,0.459,2,872,39.8,1.0,Neutral,37.2,38.5,36.0
2025-01-24,3252.63,9.45,0.9,6.547,47.99,0.46,0.683,0.33,42.47,47.31,-2.33,-6.8,-0.881,1.032,0.688,2,872,41.3,1.0,Neutral,39.1,40.4,38.4
2025-01-27,3250.6,9.33,0.87,6.888,41.42,0.46,0.671,0.19,41.86,46.98,-2.38,-6.85,-2.817,0.573,1.032,1,872,36.3,1.0,Neutral,37.2,36.2,35.9
2025-02-05,3229.49,9.68,0.96,6.897,46.91,0.23,0.714,-0.41,40.01,43.49,-2.98,-7.46,-1.795,1.72,0.459,2,872,36.4,1.0,Neutral,37.0,35.2,36.8
2025-02-06,3270.66,9.1,0.81,6.922,60.73,0.12,0.816,1.77,49.68,51.11,-1.68,-6.28,-0.89,1.376,0.0,3,872,43.0,1.0,Neutral,44.2,42.1,46.5
2025-02-07,3303.67,8.76,0.72,6.915,67.61,0.0,1.074,2.28,56.32,56.21,-0.65,-5.33,0.005,1.376,0.0,4,872,47.5,1.0,Neutral,49.0,46.7,54.1
2025-02-10,3322.17,8.53,0.66,6.884,67.8,0.0,0.986,2.14,54.1,58.81,-0.02,-4.8,1.69,2.982,0.0,5,872,49.8,1.0,Neutral,51.4,47.6,54.3
2025-02-11,3318.06,8.64,0.68,6.89,66.95,0.0,0.936,2.08,52.94,57.98,-0.08,-4.92,4.013,1.261,0.115,6,872,50.5,1.0,Neutral,52.0,46.8,53.1
2025-02-12,3346.39,8.64,0.68,6.884,67.96,0.0,0.951,3.62,60.53,61.93,0.84,-4.11,3.259,2.064,0.0,7,872,53.0,1.0,Neutral,54.5,50.2,55.1
2025-02-13,3332.48,8.76,0.71,6.883,54.59,0.0,1.064,1.89,54.12,59.0,0.47,-4.51,2.374,1.147,0.115,2,872,48.7,1.0,Neutral,50.0,46.3,51.4
2025-02-14,3346.72,8.54,0.66,6.863,48.22,0.12,1.004,1.3,50.25,61.04,0.94,-4.1,1.782,1.607,0.23,3,871,47.9,1.0,Neutral,49.3,45.8,49.6
2025-02-17,3355.83,8.41,0.62,6.824,46.41,0.12,1.116,1.01,50.18,62.32,1.23,-3.84,1.596,1.606,0.0,4,872,48.7,1.0,Neutral,49.8,46.6,50.9
2025-02-18,3324.49,9.45,0.89,6.817,42.74,0.23,1.067,0.19,45.29,55.52,0.29,-4.74,0.877,0.803,1.147,2,872,43.1,1.0,Neutral,43.2,41.3,45.5
2025-02-19,3351.54,9.33,0.86,6.855,46.18,0.23,0.956,0.15,44.14,59.62,1.09,-3.96,1.031,2.408,0.0,3,872,44.9,1.0,Neutral,45.5,42.6,46.9
2025-02-20,3350.78,9.11,0.8,6.833,53.92,0.23,0.966,0.55,46.12,59.45,1.06,-3.98,1.445,2.067,0.0,4,871,46.6,1.0,Neutral,47.2,44.3,50.0
2025-02-21,3379.11,9.22,0.83,6.798,55.66,0.23,1.169,0.97,50.57,63.52,1.91,-3.17,1.747,2.638,0.115,3,872,49.3,1.0,Neutral,49.5,47.3,54.2
2025-02-24,3373.03,8.88,0.74,6.755,53.24,0.23,1.148,0.51,47.77,62.08,1.73,-3.35,1.509,1.722,0.344,4,871,48.5,1.0,Neutral,48.7,46.7,53.2
2025-02-25,3346.04,9.23,0.83,6.79,56.46,0.12,1.011,0.65,47.07,56.01,0.87,-4.12,2.253,1.378,0.23,3,871,46.7,1.0,Neutral,46.8,44.0,50.3
2025-02-26,3380.21,8.64,0.68,6.793,55.08,0.35,1.065,0.86,48.73,61.19,1.85,-3.14,2.235,1.376,0.115,4,872,48.9,1.0,Neutral,49.6,46.5,53.2
2025-02-27,3388.06,8.77,0.71,6.76,50.6,0.12,1.106,1.11,50.59,62.28,2.02,-2.91,1.963,1.493,0.344,5,871,49.5,1.0,Neutral,49.8,47.4,52.4
2025-02-28,3320.9,9.11,0.8,6.745,41.98,0.46,1.088,-1.72,35.26,49.41,-0.01,-4.84,0.675,1.378,1.148,3,871,39.9,1.0,Neutral,39.7,37.5,44.3
2025-03-03,3316.93,9.12,0.8,6.765,42.59,0.12,0.96,-1.66,35.49,48.77,-0.14,-4.95,-0.003,1.494,0.575,2,870,39.7,1.0,Neutral,39.7,37.9,42.6
2025-03-04,3324.21,8.99,0.77,6.752,51.42,0.23,0.822,-0.65,39.63,50.05,0.08,-4.74,-0.256,1.72,0.115,3,870,41.6,1.0,Neutral,41.6,40.0,44.5
2025-03-05,3341.97,8.76,0.7,6.752,43.9,0.35,0.885,-1.13,37.81,53.13,0.62,-4.24,-0.601,1.261,0.344,3,872,41.2,1.0,Neutral,41.4,40.0,44.1
2025-03-06,3381.1,8.64,0.67,6.715,52.72,0.0,1.044,-0.21,43.04,59.11,1.8,-3.11,0.2,1.72,0.0,4,872,46.6,1.0,Neutral,46.6,45.4,51.6
2025-03-07,3372.55,8.87,0.73,6.66,57.08,0.23,1.005,1.56,51.52,57.39,1.54,-3.36,0.642,1.491,0.344,5,872,48.3,1.0,Neutral,47.6,47.1,51.7
2025-03-10,3366.16,8.06,0.52,6.647,58.06,0.0,0.877,1.48,49.35,56.07,1.35,-3.54,1.198,1.95,0.229,2,872,49.0,1.0,Neutral,48.9,47.6,51.0
2025-03-11,3379.83,7.84,0.47,6.575,53.96,0.12,0.876,1.67,50.17,58.28,1.77,-3.15,1.186,0.918,0.0,3,871,50.2,1.0,Neutral,49.8,49.0,50.7
2025-03-12,3371.92,7.61,0.41,6.627,55.34,0.0,0.989,0.9,48.06,56.51,1.55,-3.38,1.621,1.493,0.0,4,871,49.7,1.0,Neutral,49.9,47.9,52.4
2025-03-13,3358.73,7.6,0.4,6.604,43.83,0.23,1.029,-0.66,40.62,53.59,1.18,-3.76,0.389,1.032,0.115,3,872,45.2,1.0,Neutral,45.2,43.8,48.0
2025-03-14,3419.56,7.37,0.34,6.629,54.47,0.0,1.166,1.39,52.94,63.06,3.02,-2.01,0.959,1.95,0.0,2,872,52.4,1.0,Neutral,52.8,51.7,56.8
2025-03-17,3426.13,7.37,0.34,6.565,53.49,0.0,1.035,1.78,53.11,63.92,3.24,-1.82,1.082,1.261,0.344,3,872,53.0,1.0,Neutral,53.0,52.5,55.5
2025-03-18,3429.76,7.35,0.34,6.572,54.66,0.0,0.919,1.48,49.91,64.41,3.33,-1.72,1.423,2.057,0.114,4,874,53.1,1.0,Neutral,53.1,52.0,54.6
2025-03-19,3426.43,7.23,0.31,6.589,51.33,0.0,0.899,1.62,50.26,63.55,3.21,-1.82,0.82,1.6,0.114,2,875,52.0,1.0,Neutral,52.2,51.5,53.2
2025-03-20,3408.95,7.23,0.31,6.629,53.53,0.12,0.928,1.5,50.12,59.12,2.66,-2.32,1.252,0.914,0.114,3,875,50.6,1.0,Neutral,51.2,49.4,52.8
2025-03-21,3364.83,7.58,0.39,6.614,40.62,0.12,1.075,-1.6,35.9,49.7,1.34,-3.58,0.451,0.343,0.914,4,875,43.5,1.0,Neutral,43.6,42.0,46.6
2025-03-24,3370.03,7.94,0.49,6.619,34.22,0.35,1.059,-1.64,35.69,50.7,1.49,-3.43,-0.476,1.145,1.833,5,873,41.8,1.0,Neutral,41.6,40.7,44.1
2025-03-25,3369.98,7.81,0.45,6.642,31.01,0.23,0.941,-1.74,35.1,50.68,1.49,-3.43,-1.039,1.143,1.714,2,875,40.9,1.0,Neutral,41.0,40.3,41.6
2025-03-26,3368.7,7.69,0.42,6.666,38.85,0.11,0.885,-1.68,35.35,50.4,1.44,-3.47,-1.018,2.057,0.114,2,875,42.0,1.0,Neutral,42.5,41.1,43.6
2025-03-27,3373.75,7.91,0.48,6.654,38.64,0.34,0.86,-1.03,38.17,51.56,1.61,-3.32,-1.297,0.799,0.114,2,875,42.0,1.0,Neutral,42.1,41.4,43.3
2025-03-28,3351.31,8.37,0.6,6.648,37.88,0.57,0.857,-0.4,40.89,46.38,0.95,-3.97,-0.769,0.799,1.027,2,876,41.6,1.0,Neutral,41.3,40.8,40.7
2025-03-31,3335.75,8.6,0.66,6.676,37.82,0.57,0.984,-1.02,38.66,43.14,0.52,-4.41,-0.672,0.799,1.142,2,876,40.5,1.0,Neutral,40.2,39.4,41.0
2025-04-01,3348.43,8.14,0.54,6.679,43.29,0.0,0.878,-0.64,39.97,46.42,0.92,-4.05,-0.779,0.913,0.228,2,876,42.6,1.0,Neutral,42.8,41.8,43.2
2025-04-02,3350.13,8.25,0.56,6.7,39.83,0.11,0.73,-0.55,39.55,46.86,1.0,-4.0,-0.918,0.912,0.228,2,876,41.8,1.0,Neutral,42.0,40.9,39.7
2025-04-03,3342.01,8.25,0.56,6.771,40.2,0.11,0.838,-0.94,38.48,44.95,0.76,-4.23,-1.208,1.14,0.456,2,877,40.6,1.0,Neutral,41.5,39.8,40.9
2025-04-07,3096.58,12.04,1.55,6.857,37.3,5.41,1.39,-7.6,13.63,19.31,-6.56,-11.27,-3.522,0.457,60.616,2,876,22.5,1.0,Pessimistic,21.1,21.0,30.2
2025-04-08,3145.55,11.47,1.4,6.826,44.09,1.73,1.386,-5.7,13.7,28.12,-5.05,-9.86,-5.356,2.055,3.995,3,875,25.7,1.0,Pessimistic,24.4,25.0,35.8
2025-04-09,3186.81,11.12,1.31,6.838,46.83,0.46,1.426,-4.83,14.32,34.6,-3.79,-8.68,-5.426,2.055,0.114,2,876,28.3,1.0,Pessimistic,27.4,27.6,40.0
2025-04-10,3223.64,10.21,1.07,6.845,54.64,0.0,1.22,-3.78,23.2,39.82,-2.68,-7.63,-5.18,3.539,0.0,3,876,33.0,1.0,Neutral,32.7,32.6,44.3
2025-04-11,3238.23,10.19,1.06,6.832,59.28,0.0,0.975,-3.11,28.52,41.8,-2.24,-7.21,-4.951,2.166,0.114,4,876,34.8,1.0,Neutral,34.4,34.8,44.1
2025-04-14,3262.81,9.52,0.89,6.831,75.88,0.0,0.967,5.37,67.52,45.07,-1.53,-6.5,-2.001,2.854,0.114,3,876,46.1,1.0,Neutral,46.3,46.4,50.4
2025-04-15,3267.66,9.76,0.95,6.831,73.37,0.0,0.811,3.88,58.32,45.72,-1.43,-6.36,0.122,1.143,0.229,2,875,44.9,1.0,Neutral,44.9,43.9,47.5
2025-04-16,3276.0,9.98,1.0,6.846,60.65,0.0,0.878,2.8,55.18,46.89,-1.23,-6.13,0.158,0.799,0.342,2,876,43.2,1.0,Neutral,43.1,41.9,45.4
2025-04-17,3280.34,9.64,0.92,6.837,54.36,0.12,0.78,1.76,49.06,47.52,-1.12,-6.0,-0.184,1.714,0.229,3,875,41.8,1.0,Neutral,41.9,40.2,42.5
2025-04-18,3276.73,9.77,0.95,6.84,50.73,0.23,0.735,1.19,46.2,47.02,-1.26,-6.1,-0.31,1.259,0.572,4,874,40.4,1.0,Neutral,40.4,38.8,40.3
2025-04-21,3291.43,9.63,0.91,6.823,50.07,0.23,0.778,0.88,45.51,49.35,-0.84,-5.68,-0.479,2.511,0.457,5,876,41.1,1.0,Neutral,41.2,39.5,41.7
2025-04-22,3299.76,9.53,0.89,6.838,50.75,0.12,0.828,0.98,46.54,50.68,-0.62,-5.44,-0.544,2.171,0.457,6,875,41.9,1.0,Neutral,42.2,40.4,43.3
2025-04-23,3296.36,9.62,0.91,6.828,58.98,0.23,0.845,0.62,45.2,50.1,-0.75,-5.54,-0.146,1.14,0.57,3,877,41.9,1.0,Neutral,42.0,40.6,46.0
2025-04-24,3297.29,9.39,0.85,6.825,52.86,0.57,0.806,0.52,44.36,50.27,-0.75,-5.52,-0.118,1.368,0.456,4,877,41.3,1.0,Neutral,41.6,39.7,43.7
2025-04-25,3295.06,9.49,0.87,6.828,55.42,0.46,0.843,0.56,44.92,49.84,-0.85,-5.58,-0.07,1.706,0.91,5,878,41.5,1.0,Neutral,41.7,39.9,44.8
2025-04-28,3288.41,9.46,0.87,6.841,43.51,0.46,0.841,-0.09,42.12,48.51,-1.08,-5.77,-0.321,1.023,1.818,3,880,38.9,1.0,Neutral,39.3,37.4,40.2
2025-04-29,3286.66,9.63,0.91,6.865,46.79,0.69,0.798,-0.4,40.55,48.14,-1.15,-5.82,-0.358,1.602,1.144,4,874,38.5,1.0,Neutral,38.9,36.6,40.4
2025-04-30,3279.03,10.0,1.0,7.079,47.4,0.58,0.894,-0.53,40.56,46.5,-1.4,-6.04,-1.338,1.833,0.344,4,873,36.7,1.0,Neutral,37.6,35.1,41.0
2025-05-06,3316.11,9.36,0.84,7.073,59.65,0.23,0.972,0.57,46.29,54.61,-0.32,-4.98,-0.378,2.617,0.341,5,879,42.9,1.0,Neutral,44.4,41.5,49.6
2025-05-07,3342.66,8.78,0.69,7.061,61.37,0.34,1.045,1.44,51.53,59.36,0.44,-4.22,0.326,1.591,0.227,6,880,46.5,1.0,Neutral,48.5,45.2,53.6
2025-05-08,3352.0,8.55,0.63,7.07,71.08,0.23,0.874,1.93,51.29,60.91,0.69,-3.95,0.25,1.818,0.114,4,880,47.8,1.0,Neutral,50.0,46.9,54.6
2025-05-09,3342.0,8.78,0.68,7.068,62.28,0.11,0.819,1.68,49.35,58.34,0.38,-4.23,0.063,1.023,0.114,4,880,45.8,1.0,Neutral,47.8,44.7,50.5
2025-05-12,3369.24,8.56,0.63,7.015,64.81,0.0,0.863,2.75,54.67,62.92,1.18,-3.45,1.203,1.251,0.0,5,879,50.0,1.0,Neutral,52.0,48.5,53.7
2025-05-13,3374.87,8.67,0.65,7.033,53.97,0.11,0.882,1.77,50.7,63.81,1.33,-3.29,0.464,1.136,0.0,6,880,47.8,1.0,Neutral,49.8,46.5,50.8
2025-05-14,3403.95,8.55,0.62,7.03,49.74,0.11,0.965,1.83,52.28,68.05,2.17,-2.46,0.125,1.477,0.341,4,880,48.8,1.0,Neutral,50.9,48.2,52.2
2025-05-15,3380.82,8.56,0.62,7.023,40.8,0.11,0.883,0.86,46.66,61.84,1.46,-3.12,-0.023,1.138,0.114,5,879,44.9,1.0,Neutral,46.9,43.6,45.9
2025-05-16,3367.46,8.56,0.62,7.024,47.85,0.34,0.827,0.76,45.6,58.52,1.05,-3.5,0.134,1.138,0.455,4,879,43.9,1.0,Neutral,46.0,42.5,46.6
2025-05-19,3367.58,8.24,0.54,7.014,46.16,0.23,0.849,-0.05,42.36,58.54,1.03,-3.5,0.077,1.938,0.0,5,877,43.9,1.0,Neutral,46.2,42.2,46.7
2025-05-20,3380.48,8.11,0.51,7.003,53.12,0.11,0.859,0.17,43.37,60.89,1.4,-3.13,0.129,1.595,0.228,3,878,45.5,1.0,Neutral,47.9,44.4,50.3
2025-05-21,3387.57,8.01,0.48,6.993,50.64,0.0,0.876,-0.48,40.66,62.16,1.6,-2.93,-0.033,1.368,0.57,3,877,45.2,1.0,Neutral,47.7,44.3,50.3
2025-05-22,3380.19,8.7,0.66,6.985,48.62,0.46,0.84,-0.02,42.42,59.98,1.37,-3.14,0.006,0.684,0.684,2,877,43.3,1.0,Neutral,45.2,42.3,47.4
2025-05-23,3348.37,8.25,0.54,6.982,40.85,0.58,0.86,-0.57,40.19,51.56,0.43,-4.05,-0.308,0.913,0.228,2,876,39.7,1.0,Neutral,41.9,38.1,42.9
2025-05-26,3346.84,8.35,0.57,6.983,41.31,0.69,0.752,-0.62,39.42,51.19,0.39,-4.1,-0.247,1.026,0.228,3,877,39.4,1.0,Neutral,41.6,37.6,41.2
2025-05-27,3340.69,8.34,0.56,6.977,36.66,0.92,0.749,-1.18,37.24,49.64,0.22,-4.27,-0.127,1.481,0.456,4,878,38.3,1.0,Neutral,40.5,36.2,39.1
2025-05-28,3339.93,8.24,0.53,7.02,37.05,0.46,0.749,-1.41,36.35,49.44,0.22,-4.29,-0.014,0.798,0.228,3,877,38.5,1.0,Neutral,40.9,36.4,39.3
2025-05-29,3363.45,7.99,0.47,7.016,50.38,0.23,0.87,-0.5,40.56,55.41,0.91,-3.62,0.04,2.162,0.569,1,879,42.5,1.0,Neutral,45.1,41.3,48.0
2025-05-30,3347.49,8.45,0.59,6.854,50.62,0.57,0.859,-0.03,42.53,51.01,0.41,-4.08,-0.005,0.91,0.569,2,879,41.5,1.0,Neutral,42.9,40.0,46.0
2025-06-03,3361.98,8.55,0.62,6.849,48.77,0.11,0.89,0.45,44.92,54.54,0.83,-3.66,-0.074,1.818,0.455,3,880,43.5,1.0,Neutral,44.8,42.3,46.8
2025-06-04,3376.2,8.32,0.55,6.855,53.39,0.23,0.866,1.06,47.35,57.75,1.24,-3.25,-0.194,1.932,0.682,3,880,45.3,1.0,Neutral,46.9,44.5,49.3
2025-06-05,3384.1,8.44,0.58,6.851,56.68,0.11,0.912,1.32,49.11,59.47,1.47,-3.03,0.046,1.364,0.455,2,880,46.6,1.0,Neutral,48.0,46.0,51.5
2025-06-06,3385.36,8.56,0.62,6.87,49.92,0.23,0.858,0.65,45.47,59.75,1.5,-2.99,-0.064,1.251,0.228,2,879,45.0,1.0,Neutral,46.5,44.1,48.4
2025-06-09,3399.77,8.11,0.5,6.869,61.23,0.0,0.97,1.56,51.04,62.91,1.92,-2.58,0.818,1.595,0.228,2,878,49.5,1.0,Neutral,51.3,48.6,55.3
2025-06-10,3384.82,8.67,0.64,6.868,53.57,0.11,1.094,0.68,48.12,57.83,1.47,-3.01,0.674,0.795,0.0,3,880,45.9,1.0,Neutral,47.2,44.4,52.1
2025-06-11,3402.32,8.1,0.49,6.883,52.0,0.11,0.962,0.77,47.15,61.73,1.98,-2.51,0.65,1.136,0.0,4,880,47.4,1.0,Neutral,49.4,46.0,51.9
2025-06-12,3402.66,8.33,0.55,6.878,50.67,0.11,0.931,0.55,45.77,61.8,1.97,-2.5,0.526,1.024,0.228,4,879,46.6,1.0,Neutral,48.3,45.4,50.8
2025-06-13,3377.0,8.56,0.61,6.881,43.77,0.11,1.165,-0.25,43.64,53.43,1.22,-3.23,0.448,1.024,0.569,5,879,42.6,1.0,Neutral,44.1,40.7,48.1
2025-06-16,3388.73,8.56,0.61,6.882,41.66,0.46,0.929,-0.32,41.68,56.34,1.59,-2.9,0.343,1.593,0.114,2,879,42.4,1.0,Neutral,44.0,40.6,45.6
2025-06-17,3387.41,8.55,0.61,6.889,45.6,0.46,0.897,0.08,43.29,55.91,1.57,-2.93,0.584,1.136,0.341,2,880,43.0,1.0,Neutral,44.6,41.2,46.5
2025-06-18,3388.81,8.67,0.64,6.887,39.14,1.03,0.873,-0.4,41.01,56.29,1.63,-2.89,0.557,0.341,0.227,2,880,41.4,1.0,Neutral,42.9,39.5,43.9
2025-06-19,3362.11,9.01,0.73,6.883,32.88,1.71,0.96,-1.19,37.74,47.91,0.86,-3.66,0.01,0.455,0.227,3,880,37.7,1.0,Neutral,38.8,35.5,39.9
2025-06-20,3359.89,9.01,0.73,6.886,36.17,1.71,0.811,-0.51,40.18,47.28,0.79,-3.72,-0.195,1.136,0.114,4,880,38.5,1.0,Neutral,39.6,36.3,38.7
2025-06-23,3381.58,8.57,0.61,6.883,39.33,0.8,0.896,-0.21,41.99,53.69,1.44,-3.1,-0.27,1.708,0.228,5,878,40.9,1.0,Neutral,42.4,39.1,43.6
2025-06-24,3420.57,8.55,0.61,6.877,48.9,0.0,1.079,0.98,49.55,62.51,2.58,-1.98,-0.277,1.818,0.227,6,880,47.0,1.0,Neutral,48.5,46.3,52.3
2025-06-25,3455.97,8.55,0.61,6.871,57.36,0.0,1.193,1.98,56.71,68.4,3.6,-0.97,0.031,2.045,0.0,7,880,51.5,1.0,Neutral,52.9,51.0,58.2
2025-06-26,3448.45,8.55,0.6,6.879,60.51,0.0,1.159,2.57,59.46,66.03,3.33,-1.18,0.96,1.477,0.227,5,880,51.9,1.0,Neutral,53.4,51.0,58.2
2025-06-27,3424.23,8.33,0.55,6.879,67.01,0.0,1.217,1.91,56.72,58.94,2.57,-1.88,1.472,1.365,0.228,1,879,49.7,1.0,Neutral,51.4,48.5,58.5
2025-06-30,3444.43,8.47,0.58,6.457,65.38,0.0,1.059,1.86,53.89,62.55,3.12,-1.3,1.826,1.482,0.114,1,877,53.8,1.0,Neutral,52.0,52.9,57.8
2025-07-01,3457.75,8.47,0.58,6.46,56.73,0.0,1.03,1.09,49.51,64.75,3.46,-0.92,1.746,0.684,0.342,2,877,52.9,1.0,Neutral,51.1,51.9,55.6
2025-07-02,3454.79,8.24,0.52,6.464,49.42,0.0,1.154,-0.03,44.76,63.85,3.32,-1.0,1.418,0.684,0.0,3,877,51.2,1.0,Neutral,49.7,50.0,54.4
2025-07-03,3461.15,8.12,0.49,6.463,56.25,0.0,1.01,0.37,45.67,64.98,3.45,-0.82,1.087,0.912,0.0,1,877,51.9,1.0,Neutral,50.5,51.4,55.7
2025-07-04,3472.32,8.34,0.55,6.46,48.43,0.0,1.15,1.4,52.78,66.92,3.59,-0.5,0.69,0.911,0.114,2,878,53.0,1.0,Neutral,51.3,52.8,54.8
2025-07-07,3473.13,8.0,0.45,6.463,46.53,0.11,1.01,0.83,47.99,67.07,3.44,-0.48,0.45,1.708,0.114,2,878,51.9,1.0,Neutral,50.6,51.7,53.1
2025-07-08,3497.47,7.88,0.42,6.459,53.07,0.0,1.152,1.15,51.38,71.11,4.01,0.0,0.542,1.251,0.0,3,878,54.8,1.0,Neutral,53.6,54.9,58.3
2025-07-09,3493.05,7.76,0.39,6.459,52.42,0.0,1.232,1.11,52.15,69.44,3.74,-0.13,0.692,0.91,0.228,2,879,54.5,1.0,Neutral,53.4,54.6,58.4
2025-07-10,3509.68,7.31,0.27,6.442,50.79,0.0,1.33,1.4,55.27,72.09,4.09,0.0,0.764,1.367,0.114,2,878,56.4,1.0,Neutral,55.6,56.7,59.9
2025-07-11,3510.18,7.18,0.24,6.438,56.51,0.0,1.561,1.09,56.16,72.17,3.98,0.0,1.225,1.364,0.0,3,880,57.7,1.0,Neutral,57.0,57.7,63.4
2025-07-14,3519.65,7.19,0.24,6.431,55.56,0.0,1.334,1.34,54.92,73.67,4.13,0.0,1.403,1.706,0.341,3,879,57.4,1.0,Neutral,56.7,57.4,62.0
2025-07-15,3505.0,7.65,0.36,6.448,44.39,0.23,1.325,0.22,47.66,67.59,3.58,-0.42,1.37,0.796,1.024,3,879,52.6,1.0,Neutral,51.5,51.9,55.8
2025-07-16,3503.78,7.54,0.33,6.442,49.82,0.0,1.085,0.31,46.04,67.09,3.43,-0.45,1.527,0.797,0.456,4,878,53.3,1.0,Neutral,52.3,52.4,55.8
2025-07-17,3516.83,7.77,0.39,6.441,52.14,0.0,1.084,0.2,45.49,69.66,3.69,-0.08,1.647,1.253,0.0,5,878,54.4,1.0,Neutral,53.2,53.3,57.1
2025-07-18,3534.48,7.55,0.33,6.439,51.31,0.0,1.128,0.69,48.56,72.76,4.09,0.0,1.427,1.596,0.0,6,877,55.8,1.0,Neutral,54.7,55.0,58.3
2025-07-21,3559.79,6.96,0.17,6.426,54.13,0.0,1.442,1.14,55.02,76.47,4.7,0.0,1.722,2.844,0.0,3,879,58.1,1.0,Neutral,57.5,57.5,63.4
2025-07-22,3581.86,6.51,0.05,6.413,58.8,0.0,1.616,2.19,65.24,79.13,5.2,0.0,2.256,2.389,0.114,3,879,61.3,1.0,Optimistic,61.1,61.0,67.3
2025-07-23,3582.3,6.96,0.17,6.4,51.07,0.0,1.712,2.24,67.29,79.18,5.07,0.0,2.026,1.364,0.227,4,880,60.5,1.0,Optimistic,59.8,60.3,64.4
2025-07-24,3605.73,6.5,0.05,6.366,54.11,0.0,1.701,2.53,69.38,81.73,5.59,0.0,1.967,1.818,0.114,4,880,61.9,1.0,Optimistic,61.4,61.9,66.5
2025-07-25,3593.66,6.95,0.17,6.371,53.59,0.0,1.514,1.67,59.76,76.54,5.08,-0.33,2.364,1.022,0.568,3,881,59.3,1.0,Neutral,58.4,58.9,63.9
2025-07-28,3597.94,6.95,0.17,6.389,49.67,0.0,1.277,1.07,52.5,77.09,5.05,-0.22,2.548,1.476,0.114,4,881,57.8,1.0,Neutral,57.0,56.7,60.9
2025-07-29,3609.71,7.06,0.2,6.357,48.13,0.0,1.303,0.78,50.98,78.6,5.22,0.0,2.542,0.795,0.0,2,881,57.4,1.0,Neutral,56.3,56.4,60.8
2025-07-30,3615.72,6.71,0.1,6.386,49.67,0.0,1.351,0.93,52.52,79.34,5.25,0.0,2.513,0.794,0.113,3,881,58.0,1.0,Neutral,57.4,57.1,62.4
2025-07-31,3573.21,7.18,0.22,6.334,37.5,0.11,1.38,-0.9,40.78,62.72,3.89,-1.18,2.212,0.795,0.568,2,881,51.0,1.0,Neutral,49.7,49.4,53.2
2025-08-01,3559.95,6.95,0.16,6.333,41.02,0.0,1.069,-0.94,39.37,58.6,3.4,-1.54,1.678,0.681,0.0,2,881,49.9,1.0,Neutral,48.7,48.2,51.0
2025-08-04,3583.31,7.06,0.19,6.33,45.02,0.0,0.959,-0.41,41.49,63.19,3.96,-0.9,1.255,1.249,0.227,2,881,51.7,1.0,Neutral,50.4,50.8,52.3
2025-08-05,3617.6,6.72,0.1,6.332,52.05,0.0,1.043,0.22,45.21,68.68,4.83,0.0,0.91,1.476,0.0,3,881,55.0,1.0,Neutral,54.1,54.8,58.3
2025-08-06,3633.99,6.71,0.1,6.339,58.5,0.0,1.067,0.51,46.92,70.91,5.17,0.0,1.256,1.474,0.0,4,881,56.9,1.0,Neutral,56.0,56.6,61.4
2025-08-07,3639.67,6.61,0.07,6.349,62.45,0.0,1.111,1.86,54.72,71.67,5.22,0.0,1.416,1.362,0.341,5,881,59.0,1.0,Neutral,58.3,59.1,63.5
2025-08-08,3635.13,6.38,0.01,6.349,59.11,0.0,1.09,2.11,55.72,70.1,4.96,-0.12,1.479,1.476,0.0,4,881,58.9,1.0,Neutral,58.4,58.8,62.1
2025-08-11,3647.55,6.38,0.01,6.318,60.16,0.0,1.137,1.79,54.76,71.91,5.17,0.0,1.749,1.589,0.114,2,881,59.5,1.0,Neutral,58.8,59.5,63.3
2025-08-12,3665.92,6.26,-0.03,6.311,52.96,0.0,1.101,1.34,51.73,74.38,5.55,0.0,1.714,1.02,0.0,3,881,58.6,1.0,Neutral,57.9,58.3,61.4
